UUID,Name,CSP,Account ID,Region,Connection,Cost ($/h),CPU capacity,CPU used,Memory capacity (MB),Memory used (MB),Kubernetes version,CloudNatix version,CloudNatix channel
5e6f6934-e45f-4e42-beab-4da01ca67fdf,migrossap-poc-eks,aws,533811351211,us-east-1,connected,0.6527999999999965,16000,931.5434759397322,6.8719476736e+10,2.387392401271103e+10,v1.29.4-eks-036c24b,21.2,stable
c3b80770-11d5-4511-afc3-86596b70b278,milwaukeetool-dev-eks,aws,442049251927,us-east-1,connected,0.6527999999999965,16000,853.1243464962789,6.8719476736e+10,4.213123022460254e+10,v1.29.4-eks-036c24b,21.2,stable
2420072d-1014-463e-b8e6-ac40bfa4b136,milwaukeetool-prod-eks,aws,442049251927,us-east-1,connected,0.9792000000000027,24000,608.7229582655858,1.03079215104e+11,3.943610281907156e+10,v1.29.4-eks-036c24b,21.2,stable
f45ff1fe-63ae-470b-834b-720c283e475a,mlc-support-eic-eks,aws,928312015323,ap-southeast-2,connected,0.7680000000000006,16000,941.1564691036511,6.8719476736e+10,2.730034524214181e+10,v1.29.4-eks-036c24b,21.2,stable
bdc6ecac-c9d4-4ba6-888b-36636538df71,mlc-test-mig-eks,aws,928312015323,ap-southeast-2,connected,0.8160000000000003,16000,616.8686129590006,6.8719476736e+10,2.4381841839332684e+10,v1.29.4-eks-036c24b,21.2,stable
adbc49cd-527d-4f0d-b970-f880053a7f9b,mm-qa-migrate-eks,aws,422998893730,us-east-1,disconnected,0,80000,0,3.4359738368e+11,0,v1.29.5-eks-1de2ab1,21.2,stable
0b344414-eca1-4511-a625-e7d24a0e7071,motabilityops-dev-support-eks,aws,442049251927,eu-west-1,connected,0.7276000000000004,16000,778.5401069362349,6.8719476736e+10,2.7161884148504642e+10,v1.29.4-eks-036c24b,21.2,stable
5a4b4492-1f6e-45af-92d6-4ad62e940ffb,motabilityops-preprod-eks,aws,442049251927,eu-west-1,connected,0.7276000000000004,16000,572.8189097250839,6.8719476736e+10,2.2578714869505093e+10,v1.29.4-eks-036c24b,21.2,stable
4fe2e79b-1d59-4744-a1fc-9e59078e0503,motabilityops-prod-eks,aws,442049251927,eu-west-1,connected,2.182799999999982,48000,711.4145249817433,2.06158430208e+11,3.877357658981478e+10,v1.29.4-eks-036c24b,21.2,stable
fc2a9616-ebec-422d-978c-0d7fbebd4e53,narayanahealth-dev-eks,aws,368698334588,ap-south-1,connected,0.46659999999999874,16000,644.208154364616,6.8719476736e+10,3.3850636079260117e+10,v1.29.4-eks-036c24b,21.2,stable
3081fed5-1c1a-46fb-8463-8ff4d047ddb2,narayanahealth-eks,aws,368698334588,ap-south-1,connected,3.823799999999953,96000,1271.712413058542,4.12316860416e+11,6.88946051688342e+10,v1.29.4-eks-036c24b,21.2,stable
6a093098-3eb1-4644-bbd6-3e7a4c68b5c9,navyfederal-test-eks,aws,797382084246,us-east-1,connected,1.3056000000000094,32000,806.5262318802984,1.37438953472e+11,5.838152798517795e+10,v1.29.4-eks-036c24b,21.2,stable
710378d4-417b-4210-b777-8de152817440,nbt-dev-support-eks,aws,797382084246,us-east-1,connected,0.6527999999999965,16000,730.4374264418523,6.8719476736e+10,2.1867976761241745e+10,v1.29.4-eks-036c24b,21.2,stable
a3fc1dc7-ae84-478a-a568-88ba714002c3,nbteic-prod-migrate-eks,aws,797382084246,us-east-1,connected,0.9792000000000027,24000,590.3044075084241,1.03079215104e+11,2.997892291998749e+10,v1.29.4-eks-036c24b,21.2,stable
6adb7e3c-e7b6-4706-8583-c28b6e12f028,nec-dev-eks,aws,442049251927,ap-northeast-1,connected,0.9920000000000045,16000,1242.4893487655354,6.8719476736e+10,2.9345507886142593e+10,v1.29.4-eks-036c24b,21.2,stable
9fb76ce1-7886-4031-9f46-85935dc9971b,netflix-dev-migrate-eks,aws,368698334588,us-east-1,connected,0.6527999999999965,16000,621.5253564486204,6.8719476736e+10,3.878651336485654e+10,v1.29.4-eks-036c24b,21.2,stable
ee4d9bb7-cda2-4611-a0dd-8bc77a231d9d,netflix-prod-migrate-eks,aws,368698334588,us-east-1,connected,0.9792000000000027,24000,583.0184886448513,1.03079215104e+11,4.594653575320997e+10,v1.29.4-eks-036c24b,21.2,stable
ffce5c65-7285-4fcf-9a76-5f9f48bf3e99,newmontcorp-dev-eks,aws,928312015323,us-west-2,connected,1.5360000000000011,32000,982.521251373677,1.37438953472e+11,2.5555982911345604e+10,v1.29.4-eks-036c24b,21.2,stable
ae553fcb-2a93-4b28-968c-655d04578bf3,newmontcorp-prod-eks,aws,928312015323,us-west-2,connected,1.9584000000000055,48000,1068.6655322678653,2.06158430208e+11,6.556119723220241e+10,v1.29.4-eks-036c24b,21.2,stable
a5608acb-c608-4db6-8052-18f9944ff3d4,nexity-dev-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,682.2459294239588,6.8719476736e+10,2.9436168176351456e+10,v1.29.4-eks-036c24b,21.2,stable
827160e1-cc44-4412-b9e7-4048e8914557,nexity-prod-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,568.2410575480923,6.8719476736e+10,2.3469080025674194e+10,v1.29.4-eks-036c24b,21.2,stable
16874b0a-7b76-471b-bfa6-4169e6a31d70,nfcu-dev-migrate-eks,aws,797382084246,us-east-1,connected,1.9584000000000055,48000,485.48322028079156,2.06158430208e+11,5.268383747321944e+10,v1.29.4-eks-036c24b,21.2,stable
c723742f-f212-40ce-ad37-a07b6e2e8ab3,nfcu-preprod-migrate-eks,aws,797382084246,us-east-1,connected,1.285200000000009,32000,1546.427905010283,1.37438953472e+11,7.422457426439906e+10,v1.29.4-eks-036c24b,21.2,stable
7980b258-a0ce-42a3-a381-11cd92ebc926,nfcu-prod-migrate-eks,aws,797382084246,us-east-1,connected,2.2720000000000016,48000,1858.1201495658372,2.06158430208e+11,8.307625921385596e+10,v1.22.17-eks-3af4770,21.2,stable
62cd6c19-eb13-4259-8961-ea29cb33cd05,nference-dev-eks,aws,442049251927,us-east-1,connected,1.5360000000000011,32000,1007.043295654264,1.37438953472e+11,2.4670800165201286e+10,v1.29.4-eks-036c24b,21.2,stable
3b8c88bb-bed9-4d75-9b66-ac5217dffbc0,nha-prod-support-eks,aws,797382084246,us-east-1,connected,1.2783999999999933,32000,959.9447595688366,1.37438953472e+11,6.22475205593042e+10,v1.29.4-eks-036c24b,21.2,stable
2dbf095e-3196-4612-be3f-edd33cde9d5f,nha-test-eks,aws,797382084246,us-east-1,connected,1.5360000000000011,32000,1120.8084072253496,1.37438953472e+11,3.879730759148379e+10,v1.29.4-eks-036c24b,21.2,stable
5a9943e8-21ce-487c-851c-979c4bd0030a,nie-dev-eks,aws,442049251927,ap-southeast-1,connected,0.7680000000000006,16000,1093.1455614342774,6.8719476736e+10,2.5292658837000546e+10,v1.29.4-eks-036c24b,21.2,stable
97178895-0443-47e7-a1f6-fd687b4dcba2,nie-prod-eks,aws,442049251927,ap-southeast-1,connected,1.2240000000000086,24000,501.33720493391496,1.03079215104e+11,3.018568557288706e+10,v1.29.4-eks-036c24b,21.2,stable
7a03a536-5416-4a26-aa8f-5bd609f48e0a,nixu-partner-support-eks,aws,422998893730,eu-west-1,connected,1.7119999999999935,32000,1014.5843936633587,1.37438953472e+11,3.3756757656410164e+10,v1.29.4-eks-036c24b,21.2,stable
29474c88-b22c-4e0d-a224-3d91414ad45e,njr-dev-eks,aws,422998893730,us-east-1,connected,0.6527999999999965,16000,721.1315423674382,6.8719476736e+10,2.587727602449142e+10,v1.29.4-eks-036c24b,21.2,stable
dd4220b6-793f-40f8-9093-27d23688992d,nomura-dev-eks,aws,442049251927,eu-west-1,connected,1.4552000000000007,32000,719.7616795657567,1.37438953472e+11,2.374888432480684e+10,v1.29.4-eks-036c24b,21.2,stable
54efd67f-bbc7-4439-9849-809e2fbfeb5f,nomura-prod-eks,aws,442049251927,eu-west-1,connected,1.091399999999991,48000,589.1943708737736,2.06158430208e+11,2.8954277992932823e+10,v1.29.4-eks-036c24b,21.2,stable
d88d44c4-88b6-4c00-a477-9501b626ef0e,nomura-test-eks,aws,442049251927,eu-west-1,connected,0.7276000000000004,16000,718.6149043139512,6.8719476736e+10,2.5717869375484474e+10,v1.29.4-eks-036c24b,21.2,stable
71e9e70a-6027-4af1-b09d-77bbb3911c29,norlys-dev-support-eks,aws,797382084246,eu-west-1,connected,0.7276000000000004,16000,778.5969326644513,6.8719476736e+10,2.502824346841661e+10,v1.29.4-eks-036c24b,21.2,stable
5bca965d-0b4f-4033-a195-924019fc7658,norlys-prod-support-eks,aws,797382084246,eu-west-1,connected,1.4552000000000007,32000,775.7202412551404,1.37438953472e+11,5.122992730364897e+10,v1.29.4-eks-036c24b,21.2,stable
aa32fd8e-2acb-4b92-8d30-edbd445bec98,northeastern-sandbox2021-eks,aws,368698334588,us-east-1,connected,0.7680000000000006,16000,758.3233646449524,6.8719476736e+10,1.9960526370031967e+10,v1.21.14-eks-3af4770,21.2,stable
0a6dc8f6-8e7d-4839-a939-0e7005407291,northstar-partner-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,772.2263793199729,6.8719476736e+10,2.9535900774490063e+10,v1.29.4-eks-036c24b,21.2,stable
cffba592-37fb-48e8-b816-d7268a7ba49d,nsre-dev-migrate-eks,aws,368698334588,us-east-1,connected,1.3056000000000094,16000,868.9400078413676,6.8719476736e+10,3.72566788282507e+10,v1.29.4-eks-036c24b,21.2,stable
287be81c-8401-4c58-bcdb-5c80cc1b85dc,nsre-prod-migrate-eks,aws,368698334588,us-east-1,connected,1.1520000000000008,24000,815.4394862955321,1.03079215104e+11,3.454462739067993e+10,v1.29.4-eks-036c24b,21.2,stable
dd3d8708-3d89-46c5-9a47-e147df7cdc67,nypa-dev-eks,aws,422998893730,us-east-1,connected,0.6527999999999965,16000,587.17841926439,6.8719476736e+10,2.4844421456933136e+10,v1.29.4-eks-036c24b,21.2,stable
cd98b623-7e39-49df-9b0a-ada6ed3aaccb,oaktreecapital-dev-eks,aws,442049251927,us-west-1,connected,1.5232000000000026,32000,1181.2743323117113,1.37438953472e+11,3.362573372620311e+10,v1.29.4-eks-036c24b,21.2,stable
4c232dc6-8b20-464e-b8ea-4579e60056c0,oaktreecapital-prod-eks,aws,442049251927,us-west-1,connected,2.2848000000000037,48000,860.8306424040273,2.06158430208e+11,3.846019195957167e+10,v1.29.4-eks-036c24b,21.2,stable
893f35c6-cfe7-41d2-af62-4c1e51c909ff,optiv-poc-eks,aws,533811351211,us-east-1,connected,0.7680000000000006,16000,801.3713222205132,6.8719476736e+10,3.1425454483342243e+10,v1.24.17-eks-3af4770,21.2,stable
187e37df-a5ea-40ee-8ccf-a0eface33c46,origin-dev-migrate-eks,aws,928312015323,ap-southeast-2,connected,1.6320000000000006,32000,725.3380475508649,1.37438953472e+11,3.823590832825261e+10,v1.29.3-eks-adc7111,21.2,stable
5fecfcf2-a4bf-4b55-ba80-12a679a8ab77,origin-prod-migrate-eks,aws,928312015323,ap-southeast-2,connected,1.6320000000000006,32000,4033.8559718999923,1.37438953472e+11,9.888156697185785e+10,v1.29.4-eks-036c24b,21.2,stable
478225d3-8cbe-4c4c-bf25-d7ee085d4f28,origineic-test-eks,aws,928312015323,ap-southeast-2,connected,0.8160000000000003,16000,575.3514069494695,6.8719476736e+10,2.6342681507889343e+10,v1.29.4-eks-036c24b,21.2,stable
329bb5c1-74a9-49a2-85c2-4fca670b3533,originot-dev-migrate-eks,aws,928312015323,ap-southeast-2,connected,0.8160000000000003,16000,610.408211152118,6.8719476736e+10,2.5558140403813435e+10,v1.29.4-eks-036c24b,21.2,stable
29c16d07-609e-43a1-b83d-2b8a2ccf5d1d,originot-prod-migrate-eks,aws,928312015323,ap-southeast-2,connected,1.2240000000000086,24000,679.8061979178214,1.03079215104e+11,4.458844498497546e+10,v1.29.4-eks-036c24b,21.2,stable
c3429bb2-9949-4a00-939b-e6c1113abfc5,originot-test-migrate-eks,aws,928312015323,ap-southeast-2,connected,0.8160000000000003,16000,683.3888151398139,6.8719476736e+10,2.4416918641781902e+10,v1.29.4-eks-036c24b,21.2,stable
b4a24ea6-2bc5-4303-9a7d-889697c85831,otis-dev-eks,aws,442049251927,us-east-1,connected,0.6527999999999965,16000,395.25785538046597,6.8719476736e+10,3.0529385951461586e+10,v1.29.4-eks-036c24b,21.2,stable
1b3eb52b-da42-48ad-9506-d9a72170ba91,otis-prod-eks,aws,442049251927,us-east-1,connected,0.6391999999999967,16000,569.4844218223998,6.8719476736e+10,3.6595826281978355e+10,v1.29.4-eks-036c24b,21.2,stable
8038a307-dd4d-4110-a179-f4d06902860f,owens-minor-dev-eks,aws,442049251927,us-east-1,connected,0.7680000000000006,16000,934.5020309033232,6.8719476736e+10,2.9298013657392807e+10,v1.29.4-eks-036c24b,21.2,stable
daf50cff-6d1c-455d-b79b-9d6cab318a04,owens-minor-prod-eks,aws,442049251927,us-east-1,connected,1.1520000000000008,24000,778.081435519135,1.03079215104e+11,2.5751918360696476e+10,v1.29.4-eks-036c24b,21.2,stable
75a41b26-7840-42ae-8eee-1724b1eaf2e7,p66-dev-migrate-eks,aws,368698334588,us-east-1,connected,0.6527999999999965,16000,546.8488926774412,6.8719476736e+10,2.513407285663776e+10,v1.29.4-eks-036c24b,21.2,stable
4ed29271-8ae8-4848-871b-f93ef21007df,p66-prod-migrate-eks,aws,368698334588,us-east-1,connected,0.9792000000000027,24000,673.9688318872059,1.03079215104e+11,3.948416872499404e+10,v1.29.4-eks-036c24b,21.2,stable
a3739502-a6f8-4918-ad39-a5ec7fafc9c1,parallel-initiative-poc-eks,aws,249469748895,us-east-1,connected,0.9239999999999967,0,0,0,0,v1.29.4-eks-036c24b,21.2,stable
af6b2694-32ff-4dc7-ba01-9b83d4827a8e,partnersuccess-partner-eks,aws,533811351211,us-east-1,connected,1.5666666666666629,32000,1049.1655047036206,1.37438953472e+11,2.903990459982484e+10,v1.29.4-eks-036c24b,21.2,stable
d9138f74-cf49-475f-8399-f0b9f45e88d1,paysafe-dev-migrate-eks,aws,368698334588,eu-central-1,connected,0.7819999999999975,16000,713.7060867916331,6.8719476736e+10,2.410110783937449e+10,v1.29.4-eks-036c24b,21.2,stable
e07a6ab0-9510-4d5c-804f-7677dbfcbebf,paysafe-prod-migrate-eks,aws,368698334588,eu-central-1,connected,1.1729999999999958,24000,2775.2577853579023,1.03079215104e+11,7.21014850504643e+10,v1.29.4-eks-036c24b,21.2,stable
799e1e35-08f5-40a6-a035-583978849313,paysafe-test-migrate-eks,aws,368698334588,eu-central-1,connected,0.7819999999999975,16000,1074.1139221849876,6.8719476736e+10,2.6779850347362156e+10,v1.29.4-eks-036c24b,21.2,stable
6fa303d0-01f9-4a29-bd7c-3c6d8ba3b43b,pcc-dev-eks,aws,422998893730,us-east-1,connected,0.6527999999999965,16000,586.9710533006466,6.8719476736e+10,2.327703696042918e+10,v1.29.4-eks-036c24b,21.2,stable
be85cdb0-6c62-4e31-8e5b-25a19b451499,penfed-dev-support-eks,aws,797382084246,us-east-1,connected,0.7680000000000006,16000,797.1073558060184,6.8719476736e+10,2.8398744825186707e+10,v1.29.4-eks-036c24b,21.2,stable
3affdffe-7a0a-4f2d-83aa-23faf2b39b52,penfed-prod-support-eks,aws,797382084246,us-east-1,disconnected,1.5040000000000011,32000,1017.0743388959602,1.37438953472e+11,7.555139434556435e+10,v1.29.4-eks-036c24b,21.2,stable
ec710796-9772-4837-ac67-29bc409ca2c5,perf-azure-test-aks,azure,dd6c62d3-3fba-40d4-8eeb-678e48469c19,eastus,connected,2.9649166666666598,32000,3798.642803732558,1.37438953472e+11,7.122523021616333e+10,v1.27.7,21.2,stable
2f3f42a8-7997-41bf-8921-114e3773ab0a,perf-mns-prod-support-eks,aws,249469748895,us-east-1,connected,1.3056000000000094,0,0,0,0,v1.29.4-eks-036c24b,21.2,stable
af739a78-08ee-44cf-88ca-c9b15a5cb423,perf-poc-eks,aws,249469748895,us-east-1,connected,1.1520000000000008,24000,704.8394961835519,1.03079215104e+11,3.757272379019773e+10,v1.29.4-eks-036c24b,21.2,stable
11e85178-a449-4d8e-bdd8-62dccbef1f88,perf-prod-migrate-eks,aws,249469748895,us-east-1,connected,0.9792000000000027,24000,714.1673798703707,1.03079215104e+11,4.597527837225021e+10,v1.29.4-eks-036c24b,21.2,stable
eea2ddb9-30a5-4d02-afe0-5bb32e4d22cd,perf-prod-support-eks,aws,249469748895,us-east-1,connected,0.6527999999999965,16000,610.2384687722189,6.8719476736e+10,1.7774867066142563e+10,v1.29.4-eks-036c24b,21.2,stable
b7fd5e4d-82a4-4047-89f6-f0781f0bf3d3,perf-qa-support-eks,aws,249469748895,us-east-1,connected,1.3056000000000094,32000,820.5159443006937,1.37438953472e+11,4.003363201180112e+10,v1.29.4-eks-036c24b,21.2,stable
1d013886-b4e4-43ef-b0bf-96827bf8e8ef,perf-test-eks,aws,249469748895,us-east-1,connected,1.3056000000000094,32000,599.9963382715839,1.37438953472e+11,2.9787278148360195e+10,v1.29.4-eks-036c24b,21.2,stable
41c39150-a3f3-4942-8400-435bda89027b,perf-test-support-eks,aws,249469748895,us-east-1,connected,1.3056000000000094,32000,560.3219186125225,1.37438953472e+11,3.1519114951715637e+10,v1.29.4-eks-036c24b,21.2,stable
6ae00a69-83db-4a86-a98a-e33714b538d3,perf-uat-eks,aws,249469748895,us-east-1,connected,1.3056000000000094,32000,805.9518254470005,1.37438953472e+11,3.3351534969903152e+10,v1.29.4-eks-036c24b,21.2,stable
184f2a86-f703-46de-9f42-33f8a4d93769,perf-uat-support-eks,aws,249469748895,us-east-1,disconnected,0,32000,0,1.37438953472e+11,0,v1.29.4-eks-036c24b,21.2,stable
40190530-d67c-4d35-b922-bff8ad0d0a05,persistent-partner-support-eks,aws,533811351211,us-east-1,connected,0.7520000000000006,16000,735.5841375466827,6.8719476736e+10,2.784404072073095e+10,v1.29.4-eks-036c24b,21.2,stable
d03b6ef2-41d1-4e80-81d1-21ea3809ef21,phoenixgroup-dev-eks,aws,442049251927,eu-west-1,connected,0.7276000000000004,16000,624.8955114282378,6.8719476736e+10,2.6991109322489e+10,v1.29.4-eks-036c24b,21.2,stable
9ee2626d-1f78-4f2f-a863-e0c4f1197ee7,phoenixgroup-prod-eks,aws,442049251927,eu-west-1,connected,1.091399999999991,24000,697.4111694937666,1.03079215104e+11,4.5304651243453766e+10,v1.29.4-eks-036c24b,21.2,stable
bcbf8534-51bf-4919-8218-3ca561681302,pilotflyingj-dev-eks,aws,442049251927,us-east-1,connected,0.6527999999999965,16000,739.6500764267571,6.8719476736e+10,2.937660867535828e+10,v1.29.4-eks-036c24b,21.2,stable
ab7e8cb0-2cc5-46e9-940b-ddae3ff09c5e,pilotflyingj-prod-eks,aws,442049251927,us-east-1,connected,0.9792000000000027,24000,1073.3659302634946,1.03079215104e+11,3.532683527404686e+10,v1.29.4-eks-036c24b,21.2,stable
2ee0eaa3-9a0c-4565-93e4-fb4c1dbdc11a,piramalgroup-poc-eks,aws,533811351211,us-east-1,connected,0.6527999999999965,16000,1142.432164327629,6.8719476736e+10,2.787311097121759e+10,v1.29.4-eks-036c24b,21.2,stable
db4dba3a-2384-42c7-8aea-416a5e8425e4,pmi-iga-dev-eks,aws,797382084246,eu-west-1,connected,1.266166666666654,24000,795.6715162892032,1.03079215104e+11,4.210008687062115e+10,v1.29.4-eks-036c24b,21.2,stable
69f1bbb2-b2dc-40da-a8b2-beb881208212,pmi-iga-dev-migrate-eks,aws,797382084246,eu-west-1,connected,0.8559999999999968,16000,1047.6986513770044,6.8719476736e+10,2.7385652679139244e+10,v1.29.4-eks-036c24b,21.2,stable
8db9415a-0cf5-4936-93eb-eb9602c9d424,pmi-iga-prod-eks,aws,797382084246,eu-west-1,connected,4.226500000000013,80000,800.769403500812,3.4359738368e+11,8.941889625636597e+10,v1.29.4-eks-036c24b,21.2,stable
2ee3f29b-df1b-4d61-9cd7-369a4b273019,pmi-iga-test-migrate-eks,aws,797382084246,eu-west-1,connected,2.163777777777761,43555.555555555555,775.1737159363837,1.8706968667022223e+11,6.259591186492154e+10,v1.29.4-eks-036c24b,21.2,stable
64a69c5c-289d-4324-b9ab-327dd5ec2067,pmi-nonprod-eks,aws,797382084246,eu-west-1,connected,1.7119999999999935,32000,999.1507654923912,1.37438953472e+11,3.25657669727634e+10,v1.29.4-eks-036c24b,21.2,stable
be57bf4c-7ef9-4200-9328-60cdf2ccf685,pmi-nonprod-support-eks,aws,797382084246,eu-west-1,connected,1.5360000000000011,32000,4497.5313022479095,1.37438953472e+11,3.725474134235938e+10,v1.29.4-eks-036c24b,21.2,stable
1ab319e4-5020-4535-b547-72b40690ca38,pmi-prod-migrate-eks,aws,797382084246,eu-west-1,connected,3.423999999999992,48000,767.6015963159307,2.06158430208e+11,2.7134192268588837e+10,v1.22.17-eks-3af4770,21.2,stable
5d151074-8ed4-4f1d-bfff-b7f0839d1898,pmi-prod-support-eks,aws,797382084246,eu-west-1,disconnected,0,64000,0,2.74877906944e+11,0,v1.21.14-eks-3af4770,21.2,stable
4b20f5ee-3e93-4d96-8746-e77abf65647a,pmi-qa-migrate-eks,aws,797382084246,eu-west-1,connected,1.7119999999999935,32000,1668.6824625513586,1.37438953472e+11,4.4327455468460304e+10,v1.29.4-eks-036c24b,21.2,stable
edb8e30c-6120-4f91-b3e8-ae25055dab4a,primoris-dev-eks,aws,442049251927,us-east-1,connected,0.6527999999999965,16000,773.1508848159613,6.8719476736e+10,3.085821134847766e+10,v1.29.4-eks-036c24b,21.2,stable
84efc9ea-dbba-42ad-877d-4ac58bd54873,primoris-prod-eks,aws,442049251927,us-east-1,connected,0.9792000000000027,24000,1081.0563029334328,1.03079215104e+11,3.586303586376135e+10,v1.29.4-eks-036c24b,21.2,stable
179296f9-1d61-4491-8415-2fb2c8003f76,pronoesis-partner-eks,aws,533811351211,us-east-1,connected,1.599999999999996,0,0,0,0,v1.21.14-eks-3af4770,21.2,stable
b38f96a1-b20f-44aa-9c15-03512cecb169,pscoeteam-poc-support-eks,aws,533811351211,us-east-1,connected,0.7520000000000006,16000,650.3191889525644,6.8719476736e+10,3.3954367151632896e+10,v1.29.4-eks-036c24b,21.2,stable
bac7dcce-cfd0-47a5-9e77-e6501c541ad1,pwc-partner-eks,aws,533811351211,us-east-1,connected,1.5666666666666629,32000,764.4203018907175,1.37438953472e+11,2.5332392807930756e+10,v1.29.4-eks-036c24b,21.2,stable
78b021bf-4f0a-4d30-b414-6a0d91d23dd5,pwcgermany-poc-eks,aws,533811351211,eu-central-1,connected,1.3800000000000094,24000,3021.80176852222,1.03079215104e+11,2.821944001262632e+10,v1.29.4-eks-036c24b,21.2,stable
0975c3b2-e971-4b90-96d3-f14c16be913c,pwcuk-poc-eks,aws,533811351211,eu-central-1,connected,1.9199999999999884,32000,1662.8779212848888,1.37438953472e+11,4.228824129800364e+10,v1.29.4-eks-036c24b,21.2,stable
6d058edf-9ff3-4b18-8a83-76d1a31ee9ae,qantas-dev-eks,aws,797382084246,ap-southeast-2,connected,0.8159999999999975,16000,62.99054389994382,6.8719476736e+10,1.5885615430401697e+09,v1.29.4-eks-036c24b,21.2,stable
1f02454c-8556-49bd-96b5-1bf151c23a58,qantas-prod-eks,aws,797382084246,ap-southeast-2,connected,2.4480000000000173,48000,942.2514394065513,2.06158430208e+11,4.897948458582785e+10,v1.29.4-eks-036c24b,21.2,stable
c9019b5f-5558-42e6-8f92-a980a41a6927,qe-automation-dev-eks,aws,249469748895,us-east-1,connected,1.9200000000000015,40000,1171.5599692756066,1.7179869184e+11,3.2788922100280136e+10,v1.29.4-eks-036c24b,21.2,stable
2fc9127c-a522-4d6b-a205-d8805cc41874,qe-automation-dev-support-eks,aws,249469748895,us-east-1,connected,1.6320000000000159,40000,691.6866929496802,1.7179869184e+11,4.4571357940744064e+10,v1.29.4-eks-036c24b,21.2,stable
507d73aa-7fd0-444c-a4e3-ba093ab28d3a,qe-pipelines-dev-eks,aws,249469748895,us-east-1,connected,1.2988000000000093,32000,815.1403036081749,1.37438953472e+11,4.357350791141987e+10,v1.29.4-eks-036c24b,21.2,stable
33e23ef3-3d72-4d68-8510-3f9861cdabe2,qe-pipelines-dev-support-eks,aws,249469748895,us-east-1,connected,1.285200000000009,32000,1020.3786843216345,1.37438953472e+11,5.073650495077378e+10,v1.29.4-eks-036c24b,21.2,stable
886d5193-a33c-45f4-9b5e-cd1140f99bbe,qe-pipelines-nonprod-eks,aws,249469748895,us-east-1,connected,1.2920000000000091,32000,763.9844188217178,1.37438953472e+11,3.1488407911604607e+10,v1.29.4-eks-036c24b,21.2,stable
9947e5cb-ea1d-41cf-8bbf-7db1ff35dd2f,qsuper-dev-migrate-eks,aws,928312015323,ap-southeast-2,connected,0.7989999999999999,16000,692.3343788159427,6.8719476736e+10,2.8770466786474815e+10,v1.29.3-eks-adc7111,21.2,stable
7dc73b84-bba3-4e79-8b37-7d4cb1064273,qsuper-nonprod-eks,aws,928312015323,ap-southeast-2,connected,0.8160000000000003,16000,865.4888925157006,6.8719476736e+10,2.2916168636626534e+10,v1.29.4-eks-036c24b,21.2,stable
495ccfad-b2f9-4c33-8263-a965061036f4,qsuper-prod-migrate-eks,aws,928312015323,ap-southeast-2,disconnected,2.369999999999964,40000,4673.187806603544,1.7179869184e+11,5.3991546282120804e+10,v1.23.17-eks-3af4770,21.2,stable
0a5dc898-c39d-47b0-925e-278713a53bdb,qualcomm-prod-eks,aws,797382084246,us-west-2,connected,3.8896000000000104,96000,1610.2168062187784,4.12316860416e+11,2.2024668133957385e+11,v1.29.4-eks-036c24b,21.2,stable
86f5f17c-a06c-44b9-806f-9af4f3b80817,qualcomm-sandbox-eks,aws,797382084246,us-west-2,connected,0.6527999999999965,16000,1340.6124569914157,6.8719476736e+10,3.951852690313696e+10,v1.29.4-eks-036c24b,21.2,stable
22142a44-5676-472c-a075-7d7a4549e6c3,qualcomm-stage-support-eks,aws,797382084246,us-west-2,connected,2.611199999999986,64000,1744.397065323843,2.74877906944e+11,5.3236322600839264e+10,v1.29.4-eks-036c24b,21.2,stable
9db846ae-0b75-4710-a3a6-11a252a608d0,qualcomm-test-eks,aws,797382084246,us-west-2,connected,1.5360000000000011,32000,588.8673354337296,1.37438953472e+11,3.445503400590732e+10,v1.29.4-eks-036c24b,21.2,stable
6fed5b8c-84e1-4525-9756-e0802ceaa16b,qut-int-eks,aws,442049251927,ap-southeast-2,connected,1.2240000000000086,24000,718.8387716058329,1.03079215104e+11,2.8889449774695606e+10,v1.29.4-eks-036c24b,21.2,stable
c99d6b32-49ff-43a1-906c-a15ac28dfcbb,qut-qa-eks,aws,442049251927,ap-southeast-2,connected,0.8160000000000003,16000,639.4958193740907,6.8719476736e+10,2.7829259056014088e+10,v1.29.4-eks-036c24b,21.2,stable
25da9121-63ac-47d0-a30e-e4c5cc3e8531,raah-partner-support-eks,aws,533811351211,us-east-1,connected,0.7520000000000006,16000,725.5889187263094,6.8719476736e+10,2.678467927512545e+10,v1.29.4-eks-036c24b,21.2,stable
40b75c76-65c5-475f-af7b-9346ccef7c4d,rackspace-dev-eks,aws,442049251927,us-east-1,connected,1.305599999999993,32000,814.7722600500927,1.37438953472e+11,2.2424113305837418e+10,v1.29.4-eks-036c24b,21.2,stable
40a2dfcb-669c-4347-bb5b-caa800b44625,rackspace-prod-eks,aws,442049251927,us-east-1,connected,1.9584000000000055,48000,619.5151696230645,2.06158430208e+11,2.4347723877179295e+10,v1.29.4-eks-036c24b,21.2,stable
d9f04f1a-dec7-41ae-a2a1-e3b2a7e0d839,rei-dev-migrate-eks,aws,368698334588,us-west-2,connected,0.7680000000000006,16000,827.0971714443358,6.8719476736e+10,2.8212301357376442e+10,v1.29.4-eks-036c24b,21.2,stable
